EUROSYS_ITEM,Item,Time,Value
A6,Other claims on euro area credit institutions denominated in euro,2010-05-28,40414
A6,Other claims on euro area credit institutions denominated in euro,2010-06-04,37574
A6,Other claims on euro area credit institutions denominated in euro,2010-06-11,40451
A6,Other claims on euro area credit institutions denominated in euro,2010-06-18,39365
A6,Other claims on euro area credit institutions denominated in euro,2010-06-25,42231
A6,Other claims on euro area credit institutions denominated in euro,2010-07-02,43771
A6,Other claims on euro area credit institutions denominated in euro,2010-07-09,43009
A6,Other claims on euro area credit institutions denominated in euro,2010-07-16,42630
A6,Other claims on euro area credit institutions denominated in euro,2010-07-23,44382
A6,Other claims on euro area credit institutions denominated in euro,2010-07-30,42934
A6,Other claims on euro area credit institutions denominated in euro,2010-08-06,41215
A6,Other claims on euro area credit institutions denominated in euro,2011-04-29,49583
A6,Other claims on euro area credit institutions denominated in euro,2011-05-06,52172
A6,Other claims on euro area credit institutions denominated in euro,2011-05-13,50399
A6,Other claims on euro area credit institutions denominated in euro,2011-05-20,50522
A6,Other claims on euro area credit institutions denominated in euro,2011-05-27,47160
A6,Other claims on euro area credit institutions denominated in euro,2011-06-03,40304
A6,Other claims on euro area credit institutions denominated in euro,2011-06-10,36634
A6,Other claims on euro area credit institutions denominated in euro,2011-06-17,39236
A6,Other claims on euro area credit institutions denominated in euro,2011-06-24,40951
A6,Other claims on euro area credit institutions denominated in euro,2011-07-01,45165
A6,Other claims on euro area credit institutions denominated in euro,2011-07-08,45822
A6,Other claims on euro area credit institutions denominated in euro,2011-07-15,52431
A6,Other claims on euro area credit institutions denominated in euro,2011-07-22,57280
A6,Other claims on euro area credit institutions denominated in euro,2011-07-29,59248
A6,Other claims on euro area credit institutions denominated in euro,2011-08-05,50860
A6,Other claims on euro area credit institutions denominated in euro,2011-08-12,52528
A6,Other claims on euro area credit institutions denominated in euro,2011-08-19,49095
A6,Other claims on euro area credit institutions denominated in euro,2011-08-26,49828
A6,Other claims on euro area credit institutions denominated in euro,2011-09-02,50065
A6,Other claims on euro area credit institutions denominated in euro,2012-05-25,246582
A6,Other claims on euro area credit institutions denominated in euro,2012-06-01,250592
A6,Other claims on euro area credit institutions denominated in euro,2012-06-08,189547
A6,Other claims on euro area credit institutions denominated in euro,2012-06-15,191721
A6,Other claims on euro area credit institutions denominated in euro,2012-06-22,186432
A6,Other claims on euro area credit institutions denominated in euro,2012-06-29,186363
A6,Other claims on euro area credit institutions denominated in euro,2012-07-06,184197
A6,Other claims on euro area credit institutions denominated in euro,2012-07-13,186975
A6,Other claims on euro area credit institutions denominated in euro,2012-07-20,179215
A6,Other claims on euro area credit institutions denominated in euro,2012-07-27,225939
A6,Other claims on euro area credit institutions denominated in euro,2012-08-03,215403
A6,Other claims on euro area credit institutions denominated in euro,2012-08-10,214052
A6,Other claims on euro area credit institutions denominated in euro,2012-08-17,218214
A6,Other claims on euro area credit institutions denominated in euro,2012-08-24,215042
A6,Other claims on euro area credit institutions denominated in euro,2012-08-31,218803
A6,Other claims on euro area credit institutions denominated in euro,2012-09-07,216250
A6,Other claims on euro area credit institutions denominated in euro,2012-09-14,214542
A6,Other claims on euro area credit institutions denominated in euro,2012-09-21,213426
A6,Other claims on euro area credit institutions denominated in euro,2013-06-14,94982
A6,Other claims on euro area credit institutions denominated in euro,2013-06-21,92437
A6,Other claims on euro area credit institutions denominated in euro,2013-06-28,92068
A6,Other claims on euro area credit institutions denominated in euro,2013-07-05,91841
A6,Other claims on euro area credit institutions denominated in euro,2013-07-12,87689
A6,Other claims on euro area credit institutions denominated in euro,2013-07-19,88336
A6,Other claims on euro area credit institutions denominated in euro,2013-07-26,86040
A6,Other claims on euro area credit institutions denominated in euro,2013-08-02,86813
A6,Other claims on euro area credit institutions denominated in euro,2013-08-09,84322
A6,Other claims on euro area credit institutions denominated in euro,2013-08-16,82123
A6,Other claims on euro area credit institutions denominated in euro,2013-08-23,80848
A6,Other claims on euro area credit institutions denominated in euro,2013-08-30,79674
A6,Other claims on euro area credit institutions denominated in euro,2013-09-06,75181
A6,Other claims on euro area credit institutions denominated in euro,2013-09-13,77097
A6,Other claims on euro area credit institutions denominated in euro,2013-09-20,76116
A6,Other claims on euro area credit institutions denominated in euro,2013-09-27,81277
A6,Other claims on euro area credit institutions denominated in euro,2013-10-04,74121
A6,Other claims on euro area credit institutions denominated in euro,2013-10-11,76035
A6,Other claims on euro area credit institutions denominated in euro,2013-10-18,73466
A6,Other claims on euro area credit institutions denominated in euro,2014-07-04,61641
A6,Other claims on euro area credit institutions denominated in euro,2014-07-11,60885
A6,Other claims on euro area credit institutions denominated in euro,2014-07-18,68263
A6,Other claims on euro area credit institutions denominated in euro,2014-07-25,74246
A6,Other claims on euro area credit institutions denominated in euro,2014-08-01,74200
A6,Other claims on euro area credit institutions denominated in euro,2014-08-08,66126
A6,Other claims on euro area credit institutions denominated in euro,2014-08-15,66759
A6,Other claims on euro area credit institutions denominated in euro,2014-08-22,61941
A6,Other claims on euro area credit institutions denominated in euro,2014-08-29,62628
A6,Other claims on euro area credit institutions denominated in euro,2014-09-05,62390
A6,Other claims on euro area credit institutions denominated in euro,2014-09-12,63535
A6,Other claims on euro area credit institutions denominated in euro,2014-09-19,63325
A6,Other claims on euro area credit institutions denominated in euro,2014-09-26,66297
A6,Other claims on euro area credit institutions denominated in euro,2014-10-03,66973
A6,Other claims on euro area credit institutions denominated in euro,2014-10-10,65653
A6,Other claims on euro area credit institutions denominated in euro,2014-10-17,65598
A6,Other claims on euro area credit institutions denominated in euro,2014-10-24,60837
A6,Other claims on euro area credit institutions denominated in euro,2014-10-31,59831
A6,Other claims on euro area credit institutions denominated in euro,2014-11-07,57694
A6,Other claims on euro area credit institutions denominated in euro,2015-07-31,138237
A6,Other claims on euro area credit institutions denominated in euro,2015-08-07,137738
A6,Other claims on euro area credit institutions denominated in euro,2015-08-14,133350
A6,Other claims on euro area credit institutions denominated in euro,2015-08-21,129959
A6,Other claims on euro area credit institutions denominated in euro,2015-08-28,131821
A6,Other claims on euro area credit institutions denominated in euro,2015-09-04,130543
A6,Other claims on euro area credit institutions denominated in euro,2015-09-11,134090
A6,Other claims on euro area credit institutions denominated in euro,2015-09-18,136605
